"ID","Time","User.ID","Book.ID","Page","State","Type.Code","Difficulty..1.5.","Background.Knowledge.Needed..1.5.","Graesser.Inference.Type","Question","Response","Glenn.s.rating","Amber.s.rating","Final.rating","Text.used.to.make.inference"
375,"03/08/2018 11:55",290,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","Shiranna's father gets suck into a black hole in her nightmare because she is reliving the trauma of losing her father.","1,0","1,0","1,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
376,"03/08/2018 19:03",291,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","Shiranna's father gets sucked into a black hole in her nightmare because in real life he was lost in a space mission when she was a baby, and event she was too young to witness.","1,0","1,0","1,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
377,"03/08/2018 22:14",293,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","Her father get's sucked in the black hole because Shiranna did not know what actually happened to him.","0,0","0,0","0,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
378,"03/08/2018 23:24",294,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","probably got kidnapped","0,0","0,0","0,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
379,"18/08/2018 15:10",305,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","he died in space","1,0","1,0","1,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
380,"20/08/2018 13:35",310,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","He gets sucked into a black hole because she is imagining what may have happened on his space mission ending in his disappearance.","1,0","1,0","1,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
381,"21/08/2018 09:33",315,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","He is drifting away into an unknown place in outer place where he was lost in real life.","1,0","1,0","1,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
382,"21/08/2018 14:20",316,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","Her father gets sucked into a black hole because at some point he also was in her same situation. She believes she will suffer the same fate as her father after the captain mentions that they are cascading into a dark part of space.","1,0","1,0","1,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
383,"21/08/2018 19:27",317,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","Shiranna's father was lost in space while flying on a shuttle when she was a little girl. She pictures his loss as a black hole.","1,0","1,0","1,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
384,"21/08/2018 21:46",313,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","Shiranna stated before that her dad was lost in space and her nightmare illustrated this loss by her father being sucked into a black hole.","1,0","1,0","1,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
385,"22/08/2018 20:29",319,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","He was lost in a space expedition.","1,0","1,0","1,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
386,"22/08/2018 20:57",320,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","I think he died in an accident in space that Shiranna conceptualizes as him being sucked into a black hole, whether it was an actual black hole or just the vacuum in space.","1,0","1,0","1,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
388,"24/08/2018 19:29",323,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","Perhaps the description of being lost in a black ocean caused her to have this vision. Or perhaps it is a flashback.","0,0","0,0","0,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
389,"25/08/2018 11:56",324,2,16,0,98,2,2,"Instantiation of noun category","Why does Shiranna’s father get sucked into a black hole in her nightmare?","He gets sucked into the black hole because he is not really there.  She was gaining consciousness and losing him in her dream.","0,0","0,0","0,0","Shiranna had become rigid.  Her entire body was frozen.  It was as if she was already dead and her limbs had been paralyzed by rigor mortis.  All she could think about was her father and how she might share his same fate."
